symbol	phylostratum	taxon_name
LDHAL6B	1	Cellular_organisms
RHOBTB2	6	Eumetazoa
REG4	6	Eumetazoa
ADAM33	7	Vertebrata
ANKRD60	6	Eumetazoa
PANK2	4	Eukaryota
DOCK9	4	Eukaryota
FRMD8	5	Opisthokonta
PITPNM3	7	Vertebrata
PITPNM2	4	Eukaryota
CNTNAP3	6	Eumetazoa
MAGEB5	4	Eukaryota
NSD3	4	Eukaryota
TXLNGY	8	Mammalia
PCDH11X	8	Mammalia
PCDH11Y	6	Eumetazoa
CPEB1	6	Eumetazoa
CELF4	4	Eukaryota
ABCA2	4	Eukaryota
SLC29A3	4	Eukaryota
NUF2	4	Eukaryota
PRRG4	7	Vertebrata
PRRG3	7	Vertebrata
GLIS2	6	Eumetazoa
MRPL37	6	Eumetazoa
PUS3	4	Eukaryota
BARHL1	6	Eumetazoa
GTPBP4	4	Eukaryota
C22ORF23	6	Eumetazoa
ASPSCR1	4	Eukaryota
OSBPL8	4	Eukaryota
OSBPL7	8	Mammalia
OSBPL6	4	Eukaryota
UACA	7	Vertebrata
RAB34	6	Eumetazoa
ACP4	4	Eukaryota
DPH1	2	Euk_Archaea
WDR11	4	Eukaryota
IRX2	7	Vertebrata
UPF3B	4	Eukaryota
CRNKL1	4	Eukaryota
TPSD1	3	Euk+Bac
SLC25A39	4	Eukaryota
GPR63	6	Eumetazoa
GPR62	8	Mammalia
GPR61	6	Eumetazoa
TBL1XR1	3	Euk+Bac
UBL5	4	Eukaryota
SMIM3	8	Mammalia
PPP1R12C	6	Eumetazoa
PRKD2	4	Eukaryota
PLA2G12A	6	Eumetazoa
PLA2G2F	6	Eumetazoa
GSX2	6	Eumetazoa
ULBP3	7	Vertebrata
ULBP2	8	Mammalia
ULBP1	7	Vertebrata
CHIA	1	Cellular_organisms
SHCBP1L	6	Eumetazoa
NMNAT2	7	Vertebrata
EDEM3	5	Opisthokonta
NIBAN1	7	Vertebrata
RTN4R	6	Eumetazoa
BCL2L14	7	Vertebrata
TRIM8	7	Vertebrata
FOXP3	6	Eumetazoa
PNAS-138	8	Mammalia
UBXN6	4	Eukaryota
SLC19A3	4	Eukaryota
IMPG2	7	Vertebrata
SLC13A1	1	Cellular_organisms
TM6SF2	5	Opisthokonta
TM6SF1	5	Opisthokonta
TSGA10	1	Cellular_organisms
CD244	7	Vertebrata
UCK2	3	Euk+Bac
ROPN1B	4	Eukaryota
TRIM31	8	Mammalia
SIGLEC1	6	Eumetazoa
API5	4	Eukaryota
NLRP1	5	Opisthokonta
COXFA4L3	7	Vertebrata
SPRY4	7	Vertebrata
DPY30	4	Eukaryota
FOXQ1	6	Eumetazoa
PKIB	7	Vertebrata
TRIM15	6	Eumetazoa
TRIM9	6	Eumetazoa
TRIM7	6	Eumetazoa
TRIM6	4	Eukaryota
TRIM5	4	Eukaryota
TRIM4	6	Eumetazoa
TRIM2	3	Euk+Bac
NKX6-2	6	Eumetazoa
FAM117A	6	Eumetazoa
KRT23	6	Eumetazoa
INO80B	6	Eumetazoa
GREB1L	6	Eumetazoa
SPEF2	4	Eukaryota
DCLK3	4	Eukaryota
LRRCC1	4	Eukaryota
CNTNAP4	6	Eumetazoa
ZFHX2	6	Eumetazoa
SETD5	7	Vertebrata
UNK	6	Eumetazoa
FTO	4	Eukaryota
CFAP74	4	Eukaryota
ZDHHC5	4	Eukaryota
BRINP2	6	Eumetazoa
TANGO6	4	Eukaryota
ZCCHC2	6	Eumetazoa
TNKS1BP1	8	Mammalia
SEMA4C	6	Eumetazoa
CIPC	7	Vertebrata
AMBRA1	4	Eukaryota
UBE2O	4	Eukaryota
PHACTR1	5	Opisthokonta
CEP295	8	Mammalia
ZYG11B	6	Eumetazoa
ZNF518B	7	Vertebrata
TANC1	4	Eukaryota
FHDC1	4	Eukaryota
ZC3H12C	6	Eumetazoa
SELENOI	4	Eukaryota
XPO4	4	Eukaryota
GRIP2	6	Eumetazoa
LNPK	4	Eukaryota
ASXL3	6	Eumetazoa
CEP44	5	Opisthokonta
ZNF436	8	Mammalia
ZNF407	5	Opisthokonta
DNAH6	4	Eukaryota
TTYH3	6	Eumetazoa
ARHGAP39	4	Eukaryota
KLHL4	7	Vertebrata
SRCIN1	6	Eumetazoa
MTMR12	6	Eumetazoa
CCSER1	7	Vertebrata
THSD7B	6	Eumetazoa
LRRC27	4	Eukaryota
B3GNT4	7	Vertebrata
WDR33	4	Eukaryota
BHLHE41	7	Vertebrata
BCL11B	6	Eumetazoa
SLC39A8	4	Eukaryota
ACTR3C	4	Eukaryota
STRADB	4	Eukaryota
SLC7A5P2	3	Euk+Bac
OR2B2	7	Vertebrata
OR2H1	8	Mammalia
OR2J1	7	Vertebrata
OR11A1	6	Eumetazoa
WDR12	4	Eukaryota
YIPF3	5	Opisthokonta
OR8D2	7	Vertebrata
TINAGL1	4	Eukaryota
NDEL1	4	Eukaryota
GPR88	7	Vertebrata
ACTR6	4	Eukaryota
TGIF2	4	Eukaryota
PRSS22	6	Eumetazoa
SLC6A16	8	Mammalia
ROGDI	6	Eumetazoa
ADISSP	6	Eumetazoa
PDGFD	7	Vertebrata
NRSN2	8	Mammalia
PITHD1	4	Eukaryota
VN1R1	7	Vertebrata
IMUP	8	Mammalia
DERL2	4	Eukaryota
COMMD5	4	Eukaryota
NMUR2	5	Opisthokonta
NPFFR1	6	Eumetazoa
MAP1LC3B	8	Mammalia
SENP6	4	Eukaryota
REXO4	4	Eukaryota
ELOVL4	4	Eukaryota
DDX24	1	Cellular_organisms
DNAI2	4	Eukaryota
POLR1E	4	Eukaryota
SKIC8	3	Euk+Bac
CHST5	6	Eumetazoa
SLIRP	3	Euk+Bac
SRR	1	Cellular_organisms
WNT10A	6	Eumetazoa
CCDC90B	4	Eukaryota
NIF3L1	1	Cellular_organisms
EGLN1	4	Eukaryota
C6ORF62	6	Eumetazoa
MCOLN1	4	Eukaryota
PEG3	8	Mammalia
TMEM39B	6	Eumetazoa
NYX	3	Euk+Bac
CTDSP1	4	Eukaryota
PSME3IP1	5	Opisthokonta
ANKRD2	7	Vertebrata
SLC5A7	3	Euk+Bac
EIF5A2	2	Euk_Archaea
WWTR1	6	Eumetazoa
HAPLN2	7	Vertebrata
PRDM14	6	Eumetazoa
FGF23	6	Eumetazoa
SCAND2P	8	Mammalia
MS4A7	8	Mammalia
CHST6	6	Eumetazoa
IL22	7	Vertebrata
AICDA	7	Vertebrata
TWSG1	6	Eumetazoa
NXF2	5	Opisthokonta
COA1	6	Eumetazoa
LAT2	7	Vertebrata
MFF	6	Eumetazoa
HOXD1	6	Eumetazoa
NAA50	4	Eukaryota
CHRNA10	6	Eumetazoa
GFRA4	8	Mammalia
LACRT	8	Mammalia
UBA5	4	Eukaryota
MKRN2	4	Eukaryota
LHPP	3	Euk+Bac
ADAM19	5	Opisthokonta
SLC22A4	3	Euk+Bac
MTFR1L	7	Vertebrata
SPRTN	4	Eukaryota
TMEM126A	6	Eumetazoa
MAF1	4	Eukaryota
DRC3	4	Eukaryota
PAIP1	6	Eumetazoa
CLPB	3	Euk+Bac
KATNBL1	6	Eumetazoa
MIS12	6	Eumetazoa
RAB33B	4	Eukaryota
LSG1	1	Cellular_organisms
ZMYND15	7	Vertebrata
NUAK2	4	Eukaryota
NBPF3	6	Eumetazoa
DRC9	5	Opisthokonta
FAM107B	6	Eumetazoa
NAT10	2	Euk_Archaea
RNF32	4	Eukaryota
COMMD4	4	Eukaryota
SPATC1L	8	Mammalia
IQCN	8	Mammalia
KLC2	3	Euk+Bac
CRISPLD2	7	Vertebrata
ZMYND12	4	Eukaryota
SLC25A31	4	Eukaryota
TMEM117	6	Eumetazoa
BTBD1	4	Eukaryota
ILKAP	4	Eukaryota
ZNF541	6	Eumetazoa
XRN2	4	Eukaryota
TOLLIP	5	Opisthokonta
SAP130	6	Eumetazoa
USP44	4	Eukaryota
BRD8	5	Opisthokonta
RNF38	4	Eukaryota
SHARPIN	6	Eumetazoa
ARL6	4	Eukaryota
NSRP1	4	Eukaryota
INTS2	4	Eukaryota
KLHL25	7	Vertebrata
RACGAP1	6	Eumetazoa
ENKD1	4	Eukaryota
CFAP263	4	Eukaryota
TKTL2	3	Euk+Bac
QRICH2	6	Eumetazoa
PARP12	6	Eumetazoa
SIK2	4	Eukaryota
RSPH6A	4	Eukaryota
PUS7L	1	Cellular_organisms
CSTF2T	4	Eukaryota
WWP1	4	Eukaryota
ZCWPW1	6	Eumetazoa
ZNF700	5	Opisthokonta
RAB6C	4	Eukaryota
PCBD2	1	Cellular_organisms
NT5C3A	4	Eukaryota
CYRIA	4	Eukaryota
FXYD6	7	Vertebrata
AP5M1	4	Eukaryota
TMEM222	4	Eukaryota
HDHD2	3	Euk+Bac
GBP3	4	Eukaryota
QRSL1	1	Cellular_organisms
GABARAPL1	4	Eukaryota
DDX47	3	Euk+Bac
RAB17	3	Euk+Bac
MAGT1	5	Opisthokonta
MRPL18	5	Opisthokonta
TSPYL1	8	Mammalia
TMEM168	6	Eumetazoa
LMAN2L	4	Eukaryota
CCDC8	8	Mammalia
THAP2	6	Eumetazoa
SMG9	4	Eukaryota
BKGD	5	Opisthokonta
FAM234A	6	Eumetazoa
RNF208	7	Vertebrata
OSBPL5	4	Eukaryota
ATG10	4	Eukaryota
RBM38	3	Euk+Bac
SIRPD	7	Vertebrata
CST11	8	Mammalia
CSTL1	8	Mammalia
NAPB	4	Eukaryota
GZF1	5	Opisthokonta
DNTTIP1	6	Eumetazoa
SLITRK2	7	Vertebrata
PCDHAC1	6	Eumetazoa
CDH19	6	Eumetazoa
ING2	4	Eukaryota
ALX4	4	Eukaryota
BCL11A	6	Eumetazoa
STMN4	6	Eumetazoa
ZBP1	8	Mammalia
ABCG4	3	Euk+Bac
SIL1	4	Eukaryota
CSRNP2	6	Eumetazoa
SDCBP2	5	Opisthokonta
METTL9	4	Eukaryota
ANAPC1	4	Eukaryota
NXF5	5	Opisthokonta
XYLT2	4	Eukaryota
IRF2BPL	6	Eumetazoa
LPAR5	7	Vertebrata
GLT8D2	3	Euk+Bac
UNC93B1	7	Vertebrata
CYSTM1	7	Vertebrata
TRPV6	6	Eumetazoa
POLR3F	4	Eukaryota
RNASE7	7	Vertebrata
NUCKS1	7	Vertebrata
TMX4	6	Eumetazoa
WFDC10A	8	Mammalia
GTSF1L	8	Mammalia
KIF13A	4	Eukaryota
ASCC2	4	Eukaryota
UPF3A	4	Eukaryota
WNT8A	6	Eumetazoa
WNT5B	6	Eumetazoa
RBSN	5	Opisthokonta
ISCU	1	Cellular_organisms
SLC25A18	4	Eukaryota
TLNRD1	5	Opisthokonta
MIR1-1HG	8	Mammalia
NUP62CL	4	Eukaryota
DEFB129	8	Mammalia
DEFB127	8	Mammalia
SLC35B3	4	Eukaryota
OSBPL2	4	Eukaryota
CIMIP1	6	Eumetazoa
PCED1A	6	Eumetazoa
DUSP15	4	Eukaryota
MYLK2	4	Eukaryota
MEGF9	4	Eukaryota
SLC25A51	6	Eumetazoa
SLC6A17	7	Vertebrata
RSPH9	4	Eukaryota
DNAJC25	3	Euk+Bac
ATG5	4	Eukaryota
OPN3	6	Eumetazoa
WDR13	4	Eukaryota
ECRG4	7	Vertebrata
TSPAN10	7	Vertebrata
EPN3	4	Eukaryota
MED28	6	Eumetazoa
OR2AG1	8	Mammalia
OR10A5	7	Vertebrata
OR10A2	7	Vertebrata
OR10A4	7	Vertebrata
OR2D2	7	Vertebrata
CDT1	6	Eumetazoa
MAGEH1	6	Eumetazoa
ABCG8	4	Eukaryota
ABCG5	4	Eukaryota
EHD4	4	Eukaryota
GBA3	3	Euk+Bac
S1PR5	6	Eumetazoa
PORCN	6	Eumetazoa
MMP28	7	Vertebrata
P2RY12	6	Eumetazoa
C1ORF21	6	Eumetazoa
CDH23	6	Eumetazoa
KCNH6	4	Eukaryota
SPTBN4	5	Opisthokonta
OR51E2	7	Vertebrata
CARD9	6	Eumetazoa
VPS33B	4	Eukaryota
VPS16	4	Eukaryota
VPS11	4	Eukaryota
IL25	6	Eumetazoa
DCSTAMP	7	Vertebrata
SH3BGRL3	5	Opisthokonta
ALDH8A1	3	Euk+Bac
NEUROG2	6	Eumetazoa
CXCL16	8	Mammalia
CHST8	6	Eumetazoa
SYT4	4	Eukaryota
SLC26A1	1	Cellular_organisms
GAN	6	Eumetazoa
LHX5	6	Eumetazoa
ARV1	4	Eukaryota
OR52A5	7	Vertebrata
OR51V1	6	Eumetazoa
SLC25A32	4	Eukaryota
TRIOBP	6	Eumetazoa
SEMA6A	6	Eumetazoa
HSD3B7	3	Euk+Bac
EPC1	4	Eukaryota
CCDC68	8	Mammalia
SLK	3	Euk+Bac
TSPYL2	8	Mammalia
BLZF1	6	Eumetazoa
CXXC4	7	Vertebrata
PPIL3	3	Euk+Bac
SLC38A1	4	Eukaryota
LRMDA	4	Eukaryota
ARRDC1-AS1	8	Mammalia
PDCL3	4	Eukaryota
SLC6A15	6	Eumetazoa
MTIF3	3	Euk+Bac
TNKS2	4	Eukaryota
TAOK3	4	Eukaryota
TMEM60	6	Eumetazoa
RASSF4	6	Eumetazoa
BHMT2	3	Euk+Bac
RAB3GAP2	4	Eukaryota
ADNP	7	Vertebrata
DPH5	2	Euk_Archaea
KLK15	8	Mammalia
KCNN2	5	Opisthokonta
RNF39	7	Vertebrata
TNMD	7	Vertebrata
IKZF4	5	Opisthokonta
RANBP17	4	Eukaryota
DHX36	4	Eukaryota
PPA2	1	Cellular_organisms
ADAM7	8	Mammalia
SPNS1	3	Euk+Bac
MS4A6A	8	Mammalia
MIXL1	6	Eumetazoa
MRPL46	4	Eukaryota
CHRD	6	Eumetazoa
CLEC4M	8	Mammalia
HIPK2	4	Eukaryota
IFI27L2	7	Vertebrata
SLC12A5	2	Euk_Archaea
ZNF106	6	Eumetazoa
SLCO5A1	6	Eumetazoa
NKX2-4	6	Eumetazoa
PARL	4	Eukaryota
CDIP1	6	Eumetazoa
MMP27	7	Vertebrata
PNN	4	Eukaryota
RHBG	4	Eukaryota
TTYH1	6	Eumetazoa
VCX	8	Mammalia
VCX3B	8	Mammalia
VCX2	8	Mammalia
ADAMTS10	6	Eumetazoa
EPB41L4B	5	Opisthokonta
TMEM245	6	Eumetazoa
FOXP1	6	Eumetazoa
CRISPLD1	7	Vertebrata
OR51B5	8	Mammalia
OR51B6	7	Vertebrata
OR51M1	8	Mammalia
OR51J1	7	Vertebrata
OR51I1	8	Mammalia
OR51I2	7	Vertebrata
OR52D1	7	Vertebrata
UBQLN3	4	Eukaryota
PABPC3	4	Eukaryota
GGNBP2	5	Opisthokonta
TP63	5	Opisthokonta
SNX25	5	Opisthokonta
KCTD10	4	Eukaryota
CPVL	4	Eukaryota
TRIT1	3	Euk+Bac
C11ORF68	6	Eumetazoa
DPAGT1	4	Eukaryota
TCEAL2	8	Mammalia
MTRFR	3	Euk+Bac
GHITM	4	Eukaryota
BOLA2	4	Eukaryota
MMADHC	4	Eukaryota
KCNF1	6	Eumetazoa
TXNIP	7	Vertebrata
ATXN3L	4	Eukaryota
TMX1	6	Eumetazoa
HRH4	6	Eumetazoa
NELFA	6	Eumetazoa
ACBD3	5	Opisthokonta
CDC42EP4	7	Vertebrata
GAL3ST2	5	Opisthokonta
KDM4C	4	Eukaryota
NDST4	5	Opisthokonta
MUC13	7	Vertebrata
CENPH	7	Vertebrata
SEMA4A	7	Vertebrata
TMPRSS5	6	Eumetazoa
TPK1	3	Euk+Bac
PIGM	4	Eukaryota
PTPN23	5	Opisthokonta
SEMA6C	6	Eumetazoa
SEMA6B	6	Eumetazoa
UNC45A	4	Eukaryota
MFSD1	3	Euk+Bac
SMOC2	6	Eumetazoa
MS4A5	8	Mammalia
LRRN3	6	Eumetazoa
R3HDML	7	Vertebrata
SRMS	7	Vertebrata
PPDPF	7	Vertebrata
DNAJC5	3	Euk+Bac
ABHD16B	8	Mammalia
LIME1	8	Mammalia
DSN1	6	Eumetazoa
HIPK3	4	Eukaryota
C1ORF198	6	Eumetazoa
RIMS4	6	Eumetazoa
KCNK15	6	Eumetazoa
CHMP4B	4	Eukaryota
RWDD1	4	Eukaryota
FZD8	6	Eumetazoa
CUEDC2	6	Eumetazoa
FBXL15	5	Opisthokonta
RBKS	1	Cellular_organisms
FN3K	3	Euk+Bac
POFUT1	5	Opisthokonta
TSPY26P	8	Mammalia
PIGU	4	Eukaryota
MAP1LC3A	6	Eumetazoa
TOR3A	7	Vertebrata
WNK1	4	Eukaryota
RNPEP	3	Euk+Bac
GOLPH3L	5	Opisthokonta
GOLPH3	5	Opisthokonta
DPEP2	1	Cellular_organisms
OSGEPL1	3	Euk+Bac
PLK3	3	Euk+Bac
SAV1	6	Eumetazoa
TUBB1	4	Eukaryota
DPEP3	1	Cellular_organisms
CLSTN2	6	Eumetazoa
NXF3	5	Opisthokonta
RHOJ	7	Vertebrata
DEF6	6	Eumetazoa
ST6GALNAC4	7	Vertebrata
SMOC1	6	Eumetazoa
EPB41L1	5	Opisthokonta
CST9L	8	Mammalia
GLIPR2	6	Eumetazoa
DPH3P1	4	Eukaryota
FAM83D	7	Vertebrata
RAD21L1	4	Eukaryota
ZHX3	6	Eumetazoa
TRABD	1	Cellular_organisms
SERHL2	3	Euk+Bac
SMDT1	6	Eumetazoa
RIBC2	4	Eukaryota
MTG2	3	Euk+Bac
SENP3	4	Eukaryota
OSBPL3	4	Eukaryota
SMARCAD1	4	Eukaryota
FBXO44	6	Eumetazoa
PLEKHA4	7	Vertebrata
EHD1	4	Eukaryota
RNF41	4	Eukaryota
PRDM13	6	Eumetazoa
PRDM12	6	Eumetazoa
NCOR1P1	8	Mammalia
GSX1	6	Eumetazoa
ZSCAN16	6	Eumetazoa
EBF3	6	Eumetazoa
RGCC	7	Vertebrata
GSTO2	3	Euk+Bac
ZNF335	7	Vertebrata
PCIF1	4	Eukaryota
ESF1	4	Eukaryota
BANF2	6	Eumetazoa
KLHL31	4	Eukaryota
ALG2	1	Cellular_organisms
ANKRD19P	5	Opisthokonta
ACTL8	4	Eukaryota
MROH8	8	Mammalia
ZNF644	7	Vertebrata
HEATR1	4	Eukaryota
DUSP21	4	Eukaryota
SLC32A1	4	Eukaryota
CFAP68	6	Eumetazoa
ZNF768	8	Mammalia
SUV39H2	4	Eukaryota
PIEZO2	4	Eukaryota
ZBTB3	6	Eumetazoa
ELOVL6	4	Eukaryota
TAF1D	7	Vertebrata
POMK	6	Eumetazoa
THAP9	6	Eumetazoa
RABEP2	7	Vertebrata
PDZD7	7	Vertebrata
TFB2M	6	Eumetazoa
ZCCHC4	6	Eumetazoa
IKZF5	5	Opisthokonta
CDCP1	7	Vertebrata
STEEP1	4	Eukaryota
CIAO2A	4	Eukaryota
SLITRK6	4	Eukaryota
DHX35	3	Euk+Bac
FAM124B	6	Eumetazoa
PRORY	8	Mammalia
OCEL1	8	Mammalia
ZNF576	6	Eumetazoa
PIF1	3	Euk+Bac
RERGL	7	Vertebrata
RPP21	5	Opisthokonta
NSUN3	3	Euk+Bac
IGFLR1	7	Vertebrata
STN1	6	Eumetazoa
ASB7	6	Eumetazoa
C16ORF95	8	Mammalia
BICC1	5	Opisthokonta
DENND2D	4	Eukaryota
PCNX3	4	Eukaryota
ZNF385D	7	Vertebrata
CLMP	6	Eumetazoa
EPHX3	3	Euk+Bac
XKR8	6	Eumetazoa
HAUS4	4	Eukaryota
FNDC4	7	Vertebrata
CCDC134	6	Eumetazoa
TUT1	4	Eukaryota
TMEM38A	6	Eumetazoa
CCDC86	4	Eukaryota
REEP4	4	Eukaryota
SOX17	7	Vertebrata
CSTPP1	6	Eumetazoa
ILRUN	5	Opisthokonta
OPA3	4	Eukaryota
PRR36	8	Mammalia
TMEM231	6	Eumetazoa
ARMC7	4	Eukaryota
RETREG1	6	Eumetazoa
TASP1	1	Cellular_organisms
SLA2	7	Vertebrata
CIAO3	3	Euk+Bac
DHX33	3	Euk+Bac
ACSS3	3	Euk+Bac
NOL6	4	Eukaryota
ZDHHC6	4	Eukaryota
WDCP	6	Eumetazoa
YTHDC2	4	Eukaryota
AZI2	7	Vertebrata
EPS8L2	6	Eumetazoa
ESRP2	4	Eukaryota
RPAP3	3	Euk+Bac
BCAS3	4	Eukaryota
ALG9	4	Eukaryota
LDAH	4	Eukaryota
RIOX1	4	Eukaryota
ANTXR1	6	Eumetazoa
TMEM134	6	Eumetazoa
C19ORF44	6	Eumetazoa
WDR55	4	Eukaryota
MAGIX	5	Opisthokonta
RNF167	4	Eukaryota
RANBP3	5	Opisthokonta
EGLN3	3	Euk+Bac
GAREM1	6	Eumetazoa
ZNF552	6	Eumetazoa
RUBCNL	7	Vertebrata
CWH43	4	Eukaryota
SPRING1	4	Eukaryota
LRRC19	8	Mammalia
ASB8	6	Eumetazoa
GREM2	6	Eumetazoa
DCTPP1	3	Euk+Bac
ELAC1	1	Cellular_organisms
SH2D4A	7	Vertebrata
EXO5	4	Eukaryota
PEAK1	6	Eumetazoa
CPLANE1	6	Eumetazoa
RPF2	4	Eukaryota
SMYD3	4	Eukaryota
PKD1L1-AS1	8	Mammalia
SYNC	7	Vertebrata
AAMDC	3	Euk+Bac
DOCK5	4	Eukaryota
WDR26	4	Eukaryota
TDRD3	4	Eukaryota
C8ORF33	6	Eumetazoa
ATP13A3	4	Eukaryota
TMEM185B	6	Eumetazoa
METTL17	3	Euk+Bac
FLJ00096	8	Mammalia
PPP1R3E	6	Eumetazoa
KIR3DX1	8	Mammalia
SUDS3	6	Eumetazoa
ZSWIM4	6	Eumetazoa
VSIR	7	Vertebrata
SCAF1	6	Eumetazoa
MVB12B	6	Eumetazoa
PLEKHG2	8	Mammalia
FLJ00011	6	Eumetazoa
ZNF442	5	Opisthokonta
ZNF665	8	Mammalia
ZNF703	6	Eumetazoa
CATSPERB	6	Eumetazoa
C10ORF95	8	Mammalia
AUNIP	8	Mammalia
CCSER2	7	Vertebrata
SYNDIG1	7	Vertebrata
NAA60	4	Eukaryota
C1ORF115	8	Mammalia
ZNF696	5	Opisthokonta
IFT22	4	Eukaryota
DIPK2B	6	Eumetazoa
NRDE2	4	Eukaryota
KAT8	4	Eukaryota
PTGES2	4	Eukaryota
TLE6	8	Mammalia
PACC1	7	Vertebrata
PHAX	6	Eumetazoa
DCLRE1B	4	Eukaryota
DNAJC18	3	Euk+Bac
METTL8	4	Eukaryota
UBE2Z	4	Eukaryota
GEMIN7	6	Eumetazoa
NIPAL2	4	Eukaryota
ACAD9	3	Euk+Bac
TUBA4B	8	Mammalia
NT5DC2	4	Eukaryota
VCPKMT	4	Eukaryota
YY1AP1	7	Vertebrata
RMND5A	4	Eukaryota
PRKRIP1	5	Opisthokonta
TTC12	5	Opisthokonta
ZMAT4	7	Vertebrata
KAT14	4	Eukaryota
ZNF430	8	Mammalia
CAAP1	6	Eumetazoa
NOL11	6	Eumetazoa
DDX31	1	Cellular_organisms
TMT1A	3	Euk+Bac
MANSC1	7	Vertebrata
PAAT	7	Vertebrata
MMRN2	7	Vertebrata
COQ10B	3	Euk+Bac
BRD9	4	Eukaryota
CNNM2	4	Eukaryota
MINDY3	4	Eukaryota
EVA1A	7	Vertebrata
ZNF395	6	Eumetazoa
SRD5A3	4	Eukaryota
CCNP	8	Mammalia
MOB1A	4	Eukaryota
AKTIP	4	Eukaryota
ZFAND3	4	Eukaryota
ECT2	6	Eumetazoa
FAM204A	6	Eumetazoa
PLEKHF2	4	Eukaryota
TRIM45	4	Eukaryota
IPPK	4	Eukaryota
ZDHHC11	4	Eukaryota
VRTN	7	Vertebrata
ANKZF1	4	Eukaryota
GORASP2	4	Eukaryota
ZWILCH	5	Opisthokonta
REEP1	4	Eukaryota
MTHFD2L	1	Cellular_organisms
JPT2	7	Vertebrata
RNF121	4	Eukaryota
SP140L	7	Vertebrata
SLC25A22	4	Eukaryota
PSTPIP2	4	Eukaryota
MED20	4	Eukaryota
ZNF702P	5	Opisthokonta
WDR76	4	Eukaryota
C14ORF93	6	Eumetazoa
QTRT2	4	Eukaryota
WDR54	6	Eumetazoa
ACTR8	4	Eukaryota
SYNPO2L	7	Vertebrata
MARCHF7	7	Vertebrata
DCPH1	3	Euk+Bac
PANK3	4	Eukaryota
CNOT10	4	Eukaryota
LRRC40	3	Euk+Bac
RMI1	4	Eukaryota
EHMT1	4	Eukaryota
SFXN1	4	Eukaryota
VIPAS39	4	Eukaryota
ZNF408	5	Opisthokonta
ANKRA2	6	Eumetazoa
COG4	4	Eukaryota
ACTR5	4	Eukaryota
AGO3	7	Vertebrata
VPS37B	6	Eumetazoa
MAP6D1	7	Vertebrata
MRPL44	6	Eumetazoa
USP42	4	Eukaryota
ERVMER34-1	8	Mammalia
ISG20L2	4	Eukaryota
KANSL2	6	Eumetazoa
AKIRIN1	6	Eumetazoa
CHODL	7	Vertebrata
UNKL	6	Eumetazoa
L2HGDH	3	Euk+Bac
COPS7B	4	Eukaryota
NHEJ1	6	Eumetazoa
DBNDD1	7	Vertebrata
SEC61A2	2	Euk_Archaea
CAB39L	4	Eukaryota
FKRP	5	Opisthokonta
ELP3	1	Cellular_organisms
RNF122	4	Eukaryota
JMJD4	4	Eukaryota
RPF1	4	Eukaryota
GPN2	2	Euk_Archaea
POLR1B	4	Eukaryota
LIN28A	3	Euk+Bac
ZMAT3	6	Eumetazoa
UCK1	1	Cellular_organisms
FN3KRP	3	Euk+Bac
TBC1D17	4	Eukaryota
CALHM2	6	Eumetazoa
CARS2	1	Cellular_organisms
CERS4	4	Eukaryota
EFCC1	6	Eumetazoa
RSAD1	3	Euk+Bac
SLC52A2	5	Opisthokonta
PPCS	4	Eukaryota
SUGCT	1	Cellular_organisms
UBTD1	4	Eukaryota
WDR41	6	Eumetazoa
CLXN	5	Opisthokonta
MEAF6	4	Eukaryota
ZNF556	6	Eumetazoa
FBRS	7	Vertebrata
TASL	5	Opisthokonta
SAP30L	6	Eumetazoa
EBF2	6	Eumetazoa
NMNAT1	4	Eukaryota
MLXIP	6	Eumetazoa
LIN7B	5	Opisthokonta
KIF9	4	Eukaryota
ADGRL3	5	Opisthokonta
C17ORF75	6	Eumetazoa
SLC28A3	3	Euk+Bac
ROPN1	4	Eukaryota
LMAN1L	4	Eukaryota
SIAE	3	Euk+Bac
PELI2	6	Eumetazoa
PLEKHA5	7	Vertebrata
SMURF2	4	Eukaryota
UPF2	4	Eukaryota
TPT1P8	4	Eukaryota
RNPEPL1	3	Euk+Bac
GNB4	3	Euk+Bac
XPO5	4	Eukaryota
EDA2R	7	Vertebrata
GRPEL1	3	Euk+Bac
BRF2	6	Eumetazoa
CLSPN	6	Eumetazoa
UGT1A7	6	Eumetazoa
UGT1A10	5	Opisthokonta
UGT1A8	4	Eukaryota
MAGEF1	4	Eukaryota
BCO1	3	Euk+Bac
CLK4	4	Eukaryota
PRDM16	5	Opisthokonta
ELOVL3	4	Eukaryota
MYG1	3	Euk+Bac
BCL2L12	7	Vertebrata
KCNK13	6	Eumetazoa
KCNK12	6	Eumetazoa
PLEKHA2	7	Vertebrata
PLEKHA3	4	Eukaryota
PLEKHA1	4	Eukaryota
IL1RL2	8	Mammalia
SCPEP1	4	Eukaryota
CYP3A43	1	Cellular_organisms
SP110	7	Vertebrata
NTN4	6	Eumetazoa
ELL3	8	Mammalia
CACYBP	4	Eukaryota
PIDD1	3	Euk+Bac
NMUR1	5	Opisthokonta
RRAGC	4	Eukaryota
FANCE	6	Eumetazoa
TRPV4	7	Vertebrata
FOLH1B	3	Euk+Bac
CDHR5	7	Vertebrata
RC3H2	6	Eumetazoa
PATZ1	6	Eumetazoa
IL21	7	Vertebrata
IL21R	7	Vertebrata
ZFYVE1	6	Eumetazoa
ST20	8	Mammalia
ATP6V0A4	1	Cellular_organisms
IFT122	4	Eukaryota
LY9	6	Eumetazoa
